time_s,voltage_v,current,temperature_c
31.5,-0.58197021484375,2.6092529296875e-08,20.0
31.8,-0.57891845703125,2.2552490234375e-08,20.0
32.1,-0.57586669921875,2.239990234375e-08,20.0
32.4,-0.57281494140625,2.105712890625e-08,20.0
32.7,-0.56976318359375,2.8564453125e-08,20.0
33.0,-0.56671142578125,2.4658203125e-08,20.0
33.3,-0.56365966796875,2.423095703125e-08,20.0
33.6,-0.56060791015625,3.2012939453125e-08,20.0
33.9,-0.55755615234375,2.435302734375e-08,20.0
34.2,-0.55450439453125,3.2867431640625e-08,20.0
34.5,-0.55145263671875,3.2318115234375e-08,20.0
34.8,-0.54840087890625,2.44140625e-08,20.0
35.1,-0.54534912109375,2.362060546875e-08,20.0
35.4,-0.54229736328125,2.6092529296875e-08,20.0
35.7,-0.53955078125,2.52685546875e-08,20.0
36.0,-0.53619384765625,2.6519775390625e-08,20.0
36.3,-0.533447265625,2.60009765625e-08,20.0
36.6,-0.5303955078125,2.374267578125e-08,20.0
36.9,-0.52734375,2.0751953125e-08,20.0
37.2,-0.52398681640625,2.6763916015625e-08,20.0
37.5,-0.521240234375,1.74560546875e-08,20.0
37.8,-0.5181884765625,2.9022216796875e-08,20.0
38.1,-0.51513671875,2.1514892578125e-08,20.0
38.4,-0.5120849609375,2.5634765625e-08,20.0
38.7,-0.509033203125,2.581787109375e-08,20.0
39.0,-0.50567626953125,2.4078369140625e-08,20.0
39.3,-0.50262451171875,2.7557373046875e-08,20.0
39.6,-0.49957275390625,2.7862548828125e-08,20.0
39.9,-0.496673583984375,2.2003173828125e-08,20.0
40.2,-0.493621826171875,2.2674560546875e-08,20.0
40.5,-0.490570068359375,3.0059814453125e-08,20.0
40.8,-0.487518310546875,3.0517578125e-08,20.0
41.1,-0.484466552734375,2.5909423828125e-08,20.0
41.4,-0.481414794921875,3.3477783203125e-08,20.0
41.7,-0.478363037109375,3.22265625e-08,20.0
42.0,-0.475311279296875,3.607177734375e-08,20.0
42.3,-0.472259521484375,2.5146484375e-08,20.0
42.6,-0.469207763671875,2.89306640625e-08,20.0
42.9,-0.466156005859375,3.4454345703125e-08,20.0
43.2,-0.463104248046875,3.6163330078125e-08,20.0
43.5,-0.4600830078125,3.7628173828125e-08,20.0
43.8,-0.45703125,4.0863037109375e-08,20.0
44.1,-0.4539794921875,3.4637451171875e-08,20.0
44.4,-0.450927734375,3.6773681640625e-08,20.0
44.7,-0.4478759765625,3.411865234375e-08,20.0
45.0,-0.444854736328125,4.16259765625e-08,20.0
45.3,-0.441802978515625,3.167724609375e-08,20.0
45.6,-0.438751220703125,3.9154052734375e-08,20.0
45.9,-0.435699462890625,3.2867431640625e-08,20.0
46.2,-0.432647705078125,3.4515380859375e-08,20.0
46.5,-0.42962646484375,3.472900390625e-08,20.0
46.8,-0.42657470703125,3.179931640625e-08,20.0
47.1,-0.42352294921875,2.764892578125e-08,20.0
47.4,-0.420501708984375,3.2012939453125e-08,20.0
47.7,-0.417449951171875,4.0771484375e-08,20.0
48.0,-0.414398193359375,3.6590576171875e-08,20.0
48.3,-0.411346435546875,4.0069580078125e-08,20.0
48.6,-0.4083251953125,3.570556640625e-08,20.0
48.9,-0.4052734375,3.6041259765625e-08,20.0
49.2,-0.4022216796875,3.7994384765625e-08,20.0
49.5,-0.399169921875,3.326416015625e-08,20.0
49.8,-0.396148681640625,3.69873046875e-08,20.0
50.1,-0.393096923828125,4.278564453125e-08,20.0
50.4,-0.390045166015625,3.790283203125e-08,20.0
50.7,-0.386993408203125,4.0130615234375e-08,20.0
51.0,-0.383941650390625,4.2327880859375e-08,20.0
51.3,-0.38092041015625,4.766845703125e-08,20.0
51.6,-0.37786865234375,4.718017578125e-08,20.0
51.9,-0.37481689453125,3.91845703125e-08,20.0
52.2,-0.37176513671875,4.3243408203125e-08,20.0
52.5,-0.368743896484375,4.010009765625e-08,20.0
52.8,-0.365692138671875,3.9215087890625e-08,20.0
53.1,-0.362640380859375,4.241943359375e-08,20.0
53.4,-0.359588623046875,4.6844482421875e-08,20.0
53.7,-0.356536865234375,4.034423828125e-08,20.0
54.0,-0.353485107421875,5.1239013671875e-08,20.0
54.3,-0.350433349609375,5.1300048828125e-08,20.0
54.6,-0.347381591796875,5.450439453125e-08,20.0
54.9,-0.344329833984375,5.322265625e-08,20.0
55.2,-0.341278076171875,6.011962890625e-08,20.0
55.5,-0.3382568359375,6.3262939453125e-08,20.0
55.8,-0.335205078125,6.005859375e-08,20.0
56.1,-0.3321533203125,6.292724609375e-08,20.0
56.4,-0.3291015625,6.6253662109375e-08,20.0
56.7,-0.3260498046875,7.196044921875e-08,20.0
57.0,-0.322998046875,6.6619873046875e-08,20.0
57.3,-0.3199462890625,6.65283203125e-08,20.0
57.6,-0.31689453125,7.513427734375e-08,20.0
57.9,-0.3138427734375,6.9366455078125e-08,20.0
58.2,-0.310791015625,7.3394775390625e-08,20.0
58.5,-0.3077392578125,7.3028564453125e-08,20.0
58.8,-0.304718017578125,7.1380615234375e-08,20.0
59.1,-0.301666259765625,6.756591796875e-08,20.0
59.4,-0.298614501953125,7.8857421875e-08,20.0
59.7,-0.29559326171875,7.8094482421875e-08,20.0
60.0,-0.29254150390625,8.4014892578125e-08,20.0
60.3,-0.28948974609375,7.9437255859375e-08,20.0
60.6,-0.286468505859375,8.1024169921875e-08,20.0
60.9,-0.283416748046875,9.08203125e-08,20.0
61.2,-0.280364990234375,8.9508056640625e-08,20.0
61.5,-0.277313232421875,1.04400634765625e-07,20.0
61.8,-0.2742919921875,1.0955810546875e-07,20.0
62.1,-0.271240234375,9.808349609375e-08,20.0
62.4,-0.2681884765625,9.906005859375e-08,20.0
62.7,-0.265167236328125,9.9853515625e-08,20.0
63.0,-0.262115478515625,1.14593505859375e-07,20.0
63.3,-0.259063720703125,1.10748291015625e-07,20.0
63.6,-0.256011962890625,1.26312255859375e-07,20.0
63.9,-0.252960205078125,1.34307861328125e-07,20.0
64.2,-0.249908447265625,1.27044677734375e-07,20.0
64.5,-0.246856689453125,1.4556884765625e-07,20.0
64.8,-0.243804931640625,1.40106201171875e-07,20.0
65.1,-0.24078369140625,1.5203857421875e-07,20.0
65.4,-0.23773193359375,1.39923095703125e-07,20.0
65.7,-0.23468017578125,1.6595458984375e-07,20.0
66.0,-0.231658935546875,1.62322998046875e-07,20.0
66.3,-0.228607177734375,1.74560546875e-07,20.0
66.6,-0.225555419921875,1.79168701171875e-07,20.0
66.9,-0.222503662109375,1.90032958984375e-07,20.0
67.2,-0.219451904296875,2.139892578125e-07,20.0
67.5,-0.2164306640625,2.27142333984375e-07,20.0
67.8,-0.21337890625,2.19818115234375e-07,20.0
68.1,-0.210357666015625,2.4365234375e-07,20.0
68.4,-0.207305908203125,2.59246826171875e-07,20.0
68.7,-0.204254150390625,2.78961181640625e-07,20.0
69.0,-0.201202392578125,2.9541015625e-07,20.0
69.3,-0.198150634765625,3.1646728515625e-07,20.0
69.6,-0.195098876953125,3.37005615234375e-07,20.0
69.9,-0.19207763671875,3.5491943359375e-07,20.0
70.2,-0.18902587890625,3.80859375e-07,20.0
70.5,-0.18597412109375,4.04052734375e-07,20.0
70.8,-0.18292236328125,4.2877197265625e-07,20.0
71.1,-0.17987060546875,4.7454833984375e-07,20.0
71.4,-0.176849365234375,5.04150390625e-07,20.0
71.7,-0.173797607421875,5.37109375e-07,20.0
72.0,-0.170745849609375,5.804443359375e-07,20.0
72.3,-0.167694091796875,6.146240234375e-07,20.0
72.6,-0.1646728515625,6.6680908203125e-07,20.0
72.9,-0.16162109375,7.1075439453125e-07,20.0
73.2,-0.1585693359375,7.7484130859375e-07,20.0
73.5,-0.155548095703125,8.203125e-07,20.0
73.8,-0.152496337890625,8.9935302734375e-07,20.0
74.1,-0.149444580078125,9.4085693359375e-07,20.0
74.4,-0.146392822265625,1.01409912109375e-06,20.0
74.7,-0.143341064453125,1.082763671875e-06,20.0
75.0,-0.140289306640625,1.177978515625e-06,20.0
75.3,-0.137237548828125,1.25579833984375e-06,20.0
75.6,-0.134185791015625,1.35101318359375e-06,20.0
75.9,-0.131134033203125,1.429443359375e-06,20.0
76.2,-0.128082275390625,1.54541015625e-06,20.0
76.5,-0.125030517578125,1.65283203125e-06,20.0
76.8,-0.12200927734375,1.75689697265625e-06,20.0
77.1,-0.11895751953125,1.8817138671875e-06,20.0
77.4,-0.11590576171875,2.012939453125e-06,20.0
77.7,-0.11285400390625,2.1588134765625e-06,20.0
78.0,-0.10980224609375,2.29644775390625e-06,20.0
78.3,-0.10675048828125,2.46063232421875e-06,20.0
78.6,-0.10369873046875,2.62298583984375e-06,20.0
78.9,-0.100677490234375,2.78900146484375e-06,20.0
79.2,-0.097625732421875,2.97271728515625e-06,20.0
79.5,-0.094573974609375,3.16162109375e-06,20.0
79.8,-0.091522216796875,3.35296630859375e-06,20.0
80.1,-0.0885009765625,3.5784912109375e-06,20.0
80.4,-0.08544921875,3.790283203125e-06,20.0
80.7,-0.0823974609375,4.03900146484375e-06,20.0
81.0,-0.079345703125,4.2706298828125e-06,20.0
81.3,-0.076324462890625,4.50897216796875e-06,20.0
81.6,-0.073272705078125,4.8065185546875e-06,20.0
81.9,-0.070220947265625,5.0628662109375e-06,20.0
82.2,-0.06719970703125,5.364990234375e-06,20.0
82.5,-0.06414794921875,5.657958984375e-06,20.0
82.8,-0.061126708984375,5.975341796875e-06,20.0
83.1,-0.058074951171875,6.2957763671875e-06,20.0
83.4,-0.055023193359375,6.6680908203125e-06,20.0
83.7,-0.052001953125,7.012939453125e-06,20.0
84.0,-0.04891357421875,7.3760986328125e-06,20.0
84.3,-0.045867919921875,7.7484130859375e-06,20.0
84.6,-0.042822265625,8.1329345703125e-06,20.0
84.9,-0.03978271484375,8.53271484375e-06,20.0
85.2,-0.0367340087890625,8.9202880859375e-06,20.0
85.5,-0.0336944580078125,9.33837890625e-06,20.0
85.8,-0.030657958984375,9.7503662109375e-06,20.0
86.1,-0.0276123046875,1.0125732421875e-05,20.0
86.4,-0.0245635986328125,1.0491943359375e-05,20.0
86.7,-0.0215240478515625,1.09039306640625e-05,20.0
87.0,-0.0184783935546875,1.13067626953125e-05,20.0
87.3,-0.01544189453125,1.168212890625e-05,20.0
87.6,-0.01240234375,1.2030029296875e-05,20.0
87.9,-0.00936279296875001,1.23931884765625e-05,20.0
88.2,-0.0063201904296875,1.27410888671875e-05,20.0
88.5,-0.003277587890625,1.3079833984375e-05,20.0
88.8,-0.0002288818359375,1.34124755859375e-05,20.0
89.1,0.00281372070312499,1.37115478515625e-05,20.0
89.4,0.005859375,1.4013671875e-05,20.0
89.7,0.0088958740234375,1.42730712890625e-05,20.0
90.0,0.0119354248046875,1.45111083984375e-05,20.0
90.3,0.0149810791015625,1.473388671875e-05,20.0
90.6,0.0180206298828125,1.49566650390625e-05,20.0
90.9,0.0210693359375,1.51885986328125e-05,20.0
91.2,0.0241119384765625,1.54388427734375e-05,20.0
91.5,0.0271575927734375,1.5643310546875e-05,20.0
91.8,0.0301971435546875,1.58447265625e-05,20.0
92.1,0.0332427978515625,1.60491943359375e-05,20.0
92.4,0.0362762451171875,1.62750244140625e-05,20.0
92.7,0.0393157958984375,1.6497802734375e-05,20.0
93.0,0.0423553466796875,1.66961669921875e-05,20.0
93.3,0.04539794921875,1.69281005859375e-05,20.0
93.6,0.048443603515625,1.71173095703125e-05,20.0
93.9,0.051544189453125,1.73095703125e-05,20.0
94.2,0.0545654296875,1.75018310546875e-05,20.0
94.5,0.0576171875,1.77001953125e-05,20.0
94.8,0.0606689453125,1.78863525390625e-05,20.0
95.1,0.063720703125,1.8084716796875e-05,20.0
95.4,0.066741943359375,1.82464599609375e-05,20.0
95.7,0.069793701171875,1.84356689453125e-05,20.0
96.0,0.07281494140625,1.86309814453125e-05,20.0
96.3,0.07586669921875,1.87896728515625e-05,20.0
96.6,0.07891845703125,1.895751953125e-05,20.0
96.9,0.081939697265625,1.9134521484375e-05,20.0
97.2,0.084991455078125,1.9281005859375e-05,20.0
97.5,0.088043212890625,1.944580078125e-05,20.0
97.8,0.091094970703125,1.96197509765625e-05,20.0
98.1,0.0941162109375,1.976318359375e-05,20.0
98.4,0.09716796875,1.99462890625e-05,20.0
98.7,0.1002197265625,2.00408935546875e-05,20.0
99.0,0.103240966796875,2.01873779296875e-05,20.0
99.3,0.106292724609375,2.03399658203125e-05,20.0
99.6,0.109344482421875,2.0477294921875e-05,20.0
99.9,0.112396240234375,2.06268310546875e-05,20.0
100.2,0.115447998046875,2.0751953125e-05,20.0
100.5,0.118499755859375,2.0849609375e-05,20.0
100.8,0.12152099609375,2.100830078125e-05,20.0
101.1,0.124603271484375,2.11334228515625e-05,20.0
101.4,0.12762451171875,2.12371826171875e-05,20.0
101.7,0.13067626953125,2.1343994140625e-05,20.0
102.0,0.13372802734375,2.14385986328125e-05,20.0
102.3,0.13677978515625,2.154541015625e-05,20.0
102.6,0.13983154296875,2.1661376953125e-05,20.0
102.9,0.142852783203125,2.17437744140625e-05,20.0
103.2,0.145904541015625,2.18353271484375e-05,20.0
103.5,0.148956298828125,2.19207763671875e-05,20.0
103.8,0.152008056640625,2.2003173828125e-05,20.0
104.1,0.155059814453125,2.2076416015625e-05,20.0
104.4,0.1580810546875,2.21649169921875e-05,20.0
104.7,0.1611328125,2.2235107421875e-05,20.0
105.0,0.1641845703125,2.22808837890625e-05,20.0
105.3,0.167236328125,2.23663330078125e-05,20.0
105.6,0.1702880859375,2.24151611328125e-05,20.0
105.9,0.173309326171875,2.24884033203125e-05,20.0
106.2,0.1763916015625,2.255859375e-05,20.0
106.5,0.179412841796875,2.259521484375e-05,20.0
106.8,0.182464599609375,2.26409912109375e-05,20.0
107.1,0.185516357421875,2.2705078125e-05,20.0
107.4,0.188568115234375,2.27203369140625e-05,20.0
107.7,0.191619873046875,2.2772216796875e-05,20.0
108.0,0.194671630859375,2.27813720703125e-05,20.0
108.3,0.19769287109375,2.281494140625e-05,20.0
108.6,0.20074462890625,2.2845458984375e-05,20.0
108.9,0.20379638671875,2.28424072265625e-05,20.0
109.2,0.20684814453125,2.2882080078125e-05,20.0
109.5,0.20989990234375,2.28668212890625e-05,20.0
109.8,0.21295166015625,2.28851318359375e-05,20.0
110.1,0.21600341796875,2.28759765625e-05,20.0
110.4,0.21905517578125,2.2869873046875e-05,20.0
110.7,0.22210693359375,2.28759765625e-05,20.0
111.0,0.22515869140625,2.28729248046875e-05,20.0
111.3,0.228179931640625,2.286376953125e-05,20.0
111.6,0.231231689453125,2.28363037109375e-05,20.0
111.9,0.234283447265625,2.2821044921875e-05,20.0
112.2,0.237335205078125,2.28118896484375e-05,20.0
112.5,0.240386962890625,2.2760009765625e-05,20.0
112.8,0.243408203125,2.275390625e-05,20.0
113.1,0.2464599609375,2.2747802734375e-05,20.0
113.4,0.24951171875,2.26776123046875e-05,20.0
113.7,0.2525634765625,2.26531982421875e-05,20.0
114.0,0.255615234375,2.26226806640625e-05,20.0
114.3,0.258636474609375,2.25738525390625e-05,20.0
114.6,0.261688232421875,2.25341796875e-05,20.0
114.9,0.26470947265625,2.2503662109375e-05,20.0
115.2,0.26776123046875,2.24639892578125e-05,20.0
115.5,0.27081298828125,2.2412109375e-05,20.0
115.8,0.273834228515625,2.2357177734375e-05,20.0
116.1,0.276885986328125,2.23175048828125e-05,20.0
116.4,0.279937744140625,2.225341796875e-05,20.0
116.7,0.282958984375,2.22076416015625e-05,20.0
117.0,0.2860107421875,2.2149658203125e-05,20.0
117.3,0.2890625,2.20733642578125e-05,20.0
117.6,0.292083740234375,2.2039794921875e-05,20.0
117.9,0.295135498046875,2.19512939453125e-05,20.0
118.2,0.29815673828125,2.19024658203125e-05,20.0
118.5,0.30120849609375,2.18231201171875e-05,20.0
118.8,0.30426025390625,2.17620849609375e-05,20.0
119.1,0.307281494140625,2.16888427734375e-05,20.0
119.4,0.310302734375,2.16339111328125e-05,20.0
119.7,0.3133544921875,2.15667724609375e-05,20.0
120.0,0.31640625,2.14935302734375e-05,20.0
120.3,0.3194580078125,2.1429443359375e-05,20.0
120.6,0.322479248046875,2.1337890625e-05,20.0
120.9,0.325531005859375,2.12738037109375e-05,20.0
121.2,0.328582763671875,2.120361328125e-05,20.0
121.5,0.331634521484375,2.113037109375e-05,20.0
121.8,0.334686279296875,2.10479736328125e-05,20.0
122.1,0.33770751953125,2.095947265625e-05,20.0
122.4,0.34075927734375,2.088623046875e-05,20.0
122.7,0.34381103515625,2.0819091796875e-05,20.0
123.0,0.346832275390625,2.07427978515625e-05,20.0
123.3,0.349884033203125,2.0648193359375e-05,20.0
123.6,0.3529052734375,2.05810546875e-05,20.0
123.9,0.35595703125,2.04986572265625e-05,20.0
124.2,0.3590087890625,2.04193115234375e-05,20.0
124.5,0.362030029296875,2.03277587890625e-05,20.0
124.8,0.365081787109375,2.02606201171875e-05,20.0
125.1,0.36810302734375,2.0172119140625e-05,20.0
125.4,0.37115478515625,2.0098876953125e-05,20.0
125.7,0.37420654296875,2.00164794921875e-05,20.0
126.0,0.377227783203125,1.993408203125e-05,20.0
126.3,0.380279541015625,1.98486328125e-05,20.0
126.6,0.383331298828125,1.9757080078125e-05,20.0
126.9,0.386383056640625,1.96807861328125e-05,20.0
127.2,0.389404296875,1.96044921875e-05,20.0
127.5,0.3924560546875,1.95220947265625e-05,20.0
127.8,0.3955078125,1.94122314453125e-05,20.0
128.1,0.398529052734375,1.93359375e-05,20.0
128.4,0.401580810546875,1.92413330078125e-05,20.0
128.7,0.40460205078125,1.9158935546875e-05,20.0
129.0,0.40765380859375,1.907958984375e-05,20.0
129.3,0.41070556640625,1.8988037109375e-05,20.0
129.6,0.413726806640625,1.89056396484375e-05,20.0
129.9,0.416778564453125,1.88201904296875e-05,20.0
130.2,0.419830322265625,1.87255859375e-05,20.0
130.5,0.4228515625,1.86492919921875e-05,20.0
130.8,0.4259033203125,1.8548583984375e-05,20.0
131.1,0.428955078125,1.84783935546875e-05,20.0
131.4,0.431976318359375,1.83990478515625e-05,20.0
131.7,0.435028076171875,1.83074951171875e-05,20.0
132.0,0.438079833984375,1.8206787109375e-05,20.0
132.3,0.44110107421875,1.81365966796875e-05,20.0
132.6,0.44415283203125,1.805419921875e-05,20.0
132.9,0.44720458984375,1.79595947265625e-05,20.0
133.2,0.450225830078125,1.7877197265625e-05,20.0
133.5,0.453277587890625,1.778564453125e-05,20.0
133.8,0.456329345703125,1.7706298828125e-05,20.0
134.1,0.459381103515625,1.76300048828125e-05,20.0
134.4,0.46240234375,1.7547607421875e-05,20.0
134.7,0.4654541015625,1.74774169921875e-05,20.0
135.0,0.468505859375,1.73919677734375e-05,20.0
135.3,0.4715576171875,1.7315673828125e-05,20.0
135.6,0.474609375,1.72393798828125e-05,20.0
135.9,0.477630615234375,1.71630859375e-05,20.0
136.2,0.480682373046875,1.71112060546875e-05,20.0
136.5,0.483734130859375,1.70318603515625e-05,20.0
136.8,0.48675537109375,1.695556640625e-05,20.0
137.1,0.48980712890625,1.69189453125e-05,20.0
137.4,0.49285888671875,1.68487548828125e-05,20.0
137.7,0.495880126953125,1.67938232421875e-05,20.0
138.0,0.498931884765625,1.676025390625e-05,20.0
138.3,0.50201416015625,1.67327880859375e-05,20.0
138.6,0.5047607421875,1.6705322265625e-05,20.0
138.9,0.50811767578125,1.669921875e-05,20.0
139.2,0.51116943359375,1.67327880859375e-05,20.0
139.5,0.513916015625,1.68487548828125e-05,20.0
139.8,0.51727294921875,1.9091796875e-05,20.0
140.1,0.52001953125,2.0025634765625e-05,20.0
140.4,0.5230712890625,2.0123291015625e-05,20.0
140.7,0.526123046875,2.0086669921875e-05,20.0
141.0,0.5291748046875,1.99920654296875e-05,20.0
141.3,0.5322265625,1.9842529296875e-05,20.0
141.6,0.5352783203125,1.96685791015625e-05,20.0
141.9,0.538330078125,1.9464111328125e-05,20.0
142.2,0.5413818359375,1.92413330078125e-05,20.0
142.5,0.54443359375,1.900634765625e-05,20.0
142.8,0.5474853515625,1.8756103515625e-05,20.0
143.1,0.550537109375,1.849365234375e-05,20.0
143.4,0.5535888671875,1.82373046875e-05,20.0
143.7,0.556640625,1.79718017578125e-05,20.0
144.0,0.5596923828125,1.768798828125e-05,20.0
144.3,0.562744140625,1.74163818359375e-05,20.0
144.6,0.5657958984375,1.71478271484375e-05,20.0
144.9,0.56884765625,1.688232421875e-05,20.0
145.2,0.5718994140625,1.66107177734375e-05,20.0
145.5,0.574951171875,1.63482666015625e-05,20.0
145.8,0.5780029296875,1.6094970703125e-05,20.0
146.1,0.58074951171875,1.5850830078125e-05,20.0
146.4,0.58380126953125,1.56097412109375e-05,20.0
146.7,0.587158203125,1.5380859375e-05,20.0
147.0,0.58990478515625,1.5155029296875e-05,20.0
147.3,0.59295654296875,1.494140625e-05,20.0
147.6,0.59600830078125,1.473388671875e-05,20.0
147.9,0.595703125,1.4715576171875e-05,20.0
148.2,0.59295654296875,1.49169921875e-05,20.0
148.5,0.58990478515625,1.5118408203125e-05,20.0
148.8,0.58685302734375,1.53411865234375e-05,20.0
149.1,0.58380126953125,1.55609130859375e-05,20.0
149.4,0.5810546875,1.57867431640625e-05,20.0
149.7,0.5780029296875,1.602783203125e-05,20.0
150.0,0.574951171875,1.62750244140625e-05,20.0
150.3,0.57220458984375,1.65191650390625e-05,20.0
150.6,0.56915283203125,1.67694091796875e-05,20.0
150.9,0.56610107421875,1.70379638671875e-05,20.0
151.2,0.5633544921875,1.72943115234375e-05,20.0
151.5,0.560302734375,1.7559814453125e-05,20.0
151.8,0.5572509765625,1.7816162109375e-05,20.0
152.1,0.55450439453125,1.8072509765625e-05,20.0
152.4,0.55145263671875,1.83349609375e-05,20.0
152.7,0.54840087890625,1.8585205078125e-05,20.0
153.0,0.545654296875,1.88262939453125e-05,20.0
153.3,0.5426025390625,1.9061279296875e-05,20.0
153.6,0.53955078125,1.92626953125e-05,20.0
153.9,0.53680419921875,1.9464111328125e-05,20.0
